#{"t_start": 1765088260.6675208, "env_id": "None"}
r,l,t
0.004025182,70,82.684713
0.017818289,70,82.684722
0.013330711,70,82.684732
0.0012821892,70,83.514584
0.04429604,70,83.514627
0.0005265494,70,83.514638
0.0425637,70,83.514646
0.0016420609,70,83.514652
0.042810097,70,83.514658
0.01216,70,83.514665
0.0005722167,70,83.514671
0.0033225245,70,84.315459
0.027976923,70,84.315498
0.000710736,70,84.315509
0.001376282,70,84.315516
0.001972088,70,84.315524
0.0051911175,70,84.31553
0.00499774,70,84.315536
0.014222258,70,84.315542
0.011593914,70,85.11501
0.0042171516,70,85.115049
0.005239872,70,85.11506
0.0013865946,70,85.115067
0.0068580634,70,85.115074
0.0040505775,70,85.115081
0.004200728,70,85.115087
0.002301613,70,85.115094
-6.499884e-05,70,86.010022
0.0012577411,70,86.010067
0.0013998812,70,86.010079
0.0016205838,70,86.010089
0.003815579,70,86.010097
0.025124177,70,86.010105
0.00072092935,70,86.010112
8.682423e-05,70,86.010119
0.018072706,70,86.812549
0.001307783,70,86.81259
0.0031459122,70,86.812602
0.00029429235,70,86.812611
0.03890378,70,86.812619
6.472811e-05,70,86.812627
0.034366455,70,86.812634
0.006309849,70,86.812642
0.0038404528,70,87.612762
0.005373067,70,87.612805
0.0006601673,70,87.612827
0.0016480525,70,87.612836
0.0021633517,70,87.612844
0.0024924902,70,87.612851
0.003259539,70,87.612859
7.4930336e-05,70,87.612866
0.00070604857,70,88.40648
0.00061328034,70,88.406522
0.0007908286,70,88.406535
0.003092355,70,88.406545
0.028070718,70,88.406554
0.00020177205,70,88.406563
0.00027661648,70,88.40657
0.0054807262,70,88.406579
0.0032321296,70,89.332351
0.017258814,70,89.332393
0.0023231972,70,89.332414
0.0017436205,70,89.332424
0.002581019,70,89.332433
0.001955768,70,89.332441
0.040154845,70,89.332448
0.00023514293,70,89.332456
-2.5112993e-05,70,90.142283
0.019351691,70,90.142323
0.029401032,70,90.142335
0.004919412,70,90.142344
0.014475908,70,90.142352
0.0021439278,70,90.142359
0.031763677,70,90.142366
0.0016597343,70,90.142373
0.0015142363,70,90.942295
0.011171123,70,90.942336
0.01781603,70,90.942348
0.0024844643,70,90.942358
0.0015741065,70,90.942366
3.2059543e-05,70,90.942374
0.017744362,70,90.942382
0.008398793,70,90.942389
0.003977201,70,91.862942
0.0039556585,70,91.862987
0.0054044863,70,91.862999
-5.2631094e-06,70,91.863008
0.0053796996,70,91.863016
0.004775697,70,91.863024
0.0067186607,70,91.863031
0.0011500266,70,91.863039
0.0028239393,70,92.689647
0.0011507183,70,92.689687
0.0018365015,70,92.6897
0.008313078,70,92.689709
0.05511813,70,92.689719
0.005266982,70,92.689727
0.001021799,70,92.689735
0.0040315716,70,92.689743
0.0030474963,70,93.513682
0.002629212,70,93.513723
0.00023648488,70,93.513736
0.0068518,70,93.513744
0.0004731048,70,93.513752
0.0024807998,70,93.513759
0.0034179688,70,93.513766
0.0020720356,70,93.513774
0.00423752,70,94.323777
0.017835766,70,94.323825
0.00083992817,70,94.323839
0.00012251764,70,94.323849
0.0011097918,70,94.323857
0.0108354585,70,94.323864
0.0005696018,70,94.323872
0.0028678617,70,94.32388
0.002615205,70,95.246277
0.012411316,70,95.246317
0.0025460308,70,95.246331
0.03551723,70,95.246342
0.0009978253,70,95.246352
0.10025246,70,95.246362
0.0011318042,70,95.246372
0.0022346822,70,95.24638
0.0017240025,70,96.088533
0.001147516,70,96.088576
0.021544201,70,96.088588
0.00047316554,70,96.088597
0.026652854,70,96.088611
0.00022221945,70,96.088618
0.10092704,70,96.088625
0.14551502,70,96.088631
0.014932674,70,96.89044
0.00012524665,70,96.890482
0.015633669,70,96.890493
0.0024657364,70,96.890501
0.0038223467,70,96.890509
0.0025944402,70,96.890515
0.0022591958,70,96.890521
0.0030133317,70,96.890527
0.00013794523,70,97.709844
0.0016707694,70,97.709884
0.0034619623,70,97.709896
0.031719778,70,97.709904
0.001837856,70,97.709912
0.016924355,70,97.709919
0.0029139742,70,97.709926
0.0003107074,70,97.709932
0.00058233575,70,98.603992
0.02046242,70,98.604035
0.058345076,70,98.604047
0.045384564,70,98.604054
0.026761074,70,98.60406
0.0083000185,70,98.604067
0.008922846,70,98.604073
0.007283557,70,98.604079
0.0047820546,70,99.403504
0.024303878,70,99.403544
0.0016334715,70,99.403555
0.010654088,70,99.403563
0.005481731,70,99.40357
0.00260855,70,99.40358
0.0022051234,70,99.403587
0.002083389,70,99.403593
0.0025517058,70,100.194294
0.0004653768,70,100.194334
0.01151606,70,100.194344
0.023027008,70,100.194351
0.009386204,70,100.194358
-1.8230112e-06,70,100.194365
0.00093989185,70,100.194372
0.030901983,70,100.194378
0.0016838134,70,101.090912
0.0027526547,70,101.090956
0.0033475673,70,101.090967
3.6995494e-05,70,101.090974
0.011988137,70,101.090981
0.0021973501,70,101.090987
-1.0031901e-05,70,101.090994
0.0012162878,70,101.091
0.0090046385,70,101.912899
3.921468e-05,70,101.912945
0.031139903,70,101.920764
0.0019647882,70,101.920781
0.007370928,70,101.920793
0.0025196206,70,101.920803
0.018187167,70,101.92082
0.0038617086,70,101.92083
0.012077221,70,102.72801
0.00011778347,70,102.728055
0.0018033251,70,102.728067
0.0020882518,70,102.728076
0.0021718852,70,102.728083
0.005750105,70,102.728091
0.017867008,70,102.728099
0.0048514223,70,102.728106
0.0006329155,70,103.523641
0.022304924,70,103.523682
0.000994761,70,103.523695
0.0015330301,70,103.523704
6.630762e-07,70,103.523711
0.012843487,70,103.523719
0.0054464713,70,103.523726
0.011646315,70,103.523734
0.015891904,70,104.426287
0.0031498652,70,104.426329
0.029524747,70,104.426342
0.00058372354,70,104.426352
0.0017345077,70,104.426361
0.01643814,70,104.426369
